           4 240
           n s p e
         105        2.814941        5.029297        5.002441
         106        2.810059        5.026855        5.000000
         107        2.805176        5.029297        4.997559
         108        2.802734        5.029297        5.002441
         109        2.797852        5.026855        5.002441
         110        2.795410        5.026855        5.002441
         111        2.790527        5.029297        5.002441
         112        2.785645        5.031738        5.002441
         113        2.780762        5.026855        5.002441
         114        2.778320        5.026855        5.002441
         115        2.775879        5.026855        5.002441
         116        2.773438        5.029297        5.002441
         117        2.768555        5.029297        5.002441
         118        2.766113        5.026855        5.002441
         119        2.761230        5.026855        5.002441
         120        2.758789        5.026855        5.002441
         121        2.756348        5.026855        5.002441
         122        2.753906        5.029297        5.002441
         123        2.749023        5.026855        5.002441
         124        2.746582        5.029297        5.002441
         125        2.744141        5.029297        5.004883
         126        2.741699        5.026855        5.000000
         127        2.739258        5.029297        5.002441
         128        2.736816        5.026855        5.002441
         129        2.734375        5.026855        5.002441
         130        2.731934        5.026855        5.000000
         131        2.729492        5.029297        5.002441
         132        2.727051        5.029297        5.000000
         133        2.724609        5.029297        5.002441
         134        2.724609        5.026855        5.000000
         135        2.722168        5.026855        5.002441
         136        2.717285        5.029297        5.000000
         137        2.717285        5.026855        5.002441
         138        2.714844        5.029297        5.002441
         139        2.714844        5.029297        5.002441
         140        2.712402        5.029297        5.000000
         141        2.709961        5.029297        5.000000
         142        2.707520        5.026855        5.002441
         143        2.707520        5.026855        5.002441
         144        2.705078        5.026855        5.000000
         145        2.705078        5.029297        5.002441
         146        2.702637        5.029297        5.000000
         147        2.700195        5.029297        5.000000
         148        2.697754        5.029297        5.000000
         149        2.697754        5.026855        5.002441
         150        2.695313        5.029297        5.002441
         151        2.695313        5.026855        5.000000
         152        2.692871        5.029297        5.000000
         153        2.692871        5.029297        5.002441
         154        2.692871        5.031738        5.002441
         155        2.690430        5.026855        5.000000
         156        2.687988        5.026855        5.002441
         157        2.687988        5.026855        5.002441
         158        2.685547        5.029297        5.000000
         159        2.685547        5.026855        5.002441
         160        2.683105        5.029297        5.000000
         161        2.683105        5.026855        5.002441
         162        2.683105        5.029297        5.000000
         163        2.683105        5.029297        5.002441
         164        2.680664        5.029297        5.000000
         165        2.675781        5.029297        5.002441
         166        2.678223        5.026855        5.000000
         167        2.678223        5.029297        5.002441
         168        2.678223        5.026855        5.002441
         169        2.675781        5.029297        5.002441
         170        2.673340        5.029297        5.000000
         171        2.675781        5.026855        5.002441
         172        2.675781        5.026855        5.002441
         173        2.673340        5.026855        5.002441
         174        2.673340        5.029297        5.002441
         175        2.670898        5.026855        5.002441
         176        2.670898        5.026855        5.002441
         177        2.670898        5.029297        5.002441
         178        2.668457        5.029297        5.002441
         179        2.668457        5.029297        5.000000
         180        2.666016        5.026855        5.000000
         181        2.663574        5.026855        5.004883
         182        2.668457        5.026855        5.002441
         183        2.666016        5.026855        5.000000
         184        2.666016        5.029297        5.002441
         185        2.663574        5.026855        5.000000
         186        2.663574        5.029297        5.002441
         187        2.663574        5.029297        5.000000
         188        2.663574        5.029297        5.002441
         189        2.663574        5.026855        5.004883
         190        2.661133        5.026855        5.000000
         191        2.661133        5.026855        5.000000
         192        2.661133        5.026855        5.000000
         193        2.661133        5.026855        5.000000
         194        2.658691        5.026855        5.002441
         195        2.658691        5.026855        5.002441
         196        2.658691        5.029297        5.002441
         197        2.656250        5.029297        5.002441
         198        2.658691        5.029297        5.000000
         199        2.658691        5.029297        5.000000
         200        2.658691        5.029297        5.002441
         201        2.658691        5.026855        5.000000
         202        2.656250        5.029297        5.002441
         203        2.656250        5.029297        5.000000
         204        2.656250        5.029297        5.002441
         205        2.656250        5.026855        5.002441
         206        2.653809        5.029297        5.002441
         207        2.653809        5.029297        5.002441
         208        2.656250        5.026855        5.002441
         209        2.653809        5.029297        5.000000
         210        2.653809        5.026855        5.000000
         211        2.653809        5.026855        5.002441
         212        2.656250        5.029297        5.000000
         213        2.653809        5.029297        5.000000
         214        2.653809        5.029297        5.000000
         215        2.653809        5.029297        5.002441
         216        2.651367        5.029297        5.000000
         217        2.653809        5.026855        5.004883
         218        2.651367        5.026855        5.002441
         219        2.653809        5.029297        5.002441
         220        2.653809        5.026855        5.000000
         221        2.653809        5.026855        5.002441
         222        2.651367        5.029297        5.002441
         223        2.651367        5.029297        5.000000
         224        2.651367        5.029297        5.002441
         225        2.651367        5.029297        5.000000
         226        2.648926        5.029297        5.002441
         227        2.651367        5.026855        5.000000
         228        2.651367        5.029297        5.000000
         229        2.651367        5.029297        5.000000
         230        2.651367        5.026855        5.002441
         231        2.651367        5.029297        5.000000
         232        2.646484        5.024414        5.002441
         233        2.648926        5.029297        5.000000
         234        2.648926        5.029297        5.002441
         235        2.651367        5.026855        5.002441
         236        2.648926        5.029297        5.000000
         237        2.648926        5.029297        5.002441
         238        2.648926        5.029297        5.002441
         239        2.648926        5.029297        5.000000
         240        2.648926        5.026855        5.002441
