 2 300    
 uuu yyy 
        1.000000    2.132962E-01
        1.000000    3.342181E-01
        1.000000    4.030270E-01
        1.000000    4.428146E-01
        1.000000    4.660882E-01
        1.000000    4.798127E-01
        1.000000    4.879515E-01
        1.000000    4.927965E-01
        1.000000    4.956881E-01
        1.000000    4.974169E-01
        1.000000    4.984518E-01
        1.000000    4.990717E-01
        1.000000    4.994433E-01
        1.000000    4.996661E-01
       -1.000000    4.997997E-01
       -1.000000    5.987984E-02
       -1.000000   -1.800721E-01
       -1.000000   -3.144432E-01
       -1.000000   -3.912259E-01
       -1.000000   -4.357595E-01
       -1.000000   -4.618653E-01
       -1.000000   -4.772830E-01
        1.000000   -4.864353E-01
        1.000000   -5.188740E-02
        1.000000    1.848571E-01
        1.000000    3.173100E-01
       -1.000000    3.929443E-01
       -1.000000   -3.210071E-03
       -1.000000   -2.175167E-01
       -1.000000   -3.367463E-01
        1.000000   -4.045423E-01
        1.000000   -3.723163E-03
        1.000000    2.133670E-01
        1.000000    3.342605E-01
       -1.000000    4.030524E-01
       -1.000000    2.829925E-03
       -1.000000   -2.139027E-01
       -1.000000   -3.345818E-01
       -1.000000   -4.032452E-01
       -1.000000   -4.429455E-01
       -1.000000   -4.661667E-01
       -1.000000   -4.798598E-01
       -1.000000   -4.879798E-01
       -1.000000   -4.928134E-01
       -1.000000   -4.956983E-01
       -1.000000   -4.974231E-01
        1.000000   -4.984555E-01
        1.000000   -5.907396E-02
        1.000000    1.805554E-01
        1.000000    3.147331E-01
        1.000000    3.913998E-01
        1.000000    4.358639E-01
        1.000000    4.619279E-01
        1.000000    4.773206E-01
       -1.000000    4.864579E-01
       -1.000000    5.190095E-02
       -1.000000   -1.848489E-01
       -1.000000   -3.173051E-01
       -1.000000   -3.929414E-01
       -1.000000   -4.367882E-01
       -1.000000   -4.624822E-01
       -1.000000   -4.776531E-01
       -1.000000   -4.866574E-01
       -1.000000   -4.920206E-01
       -1.000000   -4.952228E-01
       -1.000000   -4.971379E-01
       -1.000000   -4.982844E-01
       -1.000000   -4.989713E-01
       -1.000000   -4.993831E-01
       -1.000000   -4.996300E-01
        1.000000   -4.997780E-01
        1.000000   -5.986684E-02
        1.000000    1.800799E-01
        1.000000    3.144479E-01
       -1.000000    3.912287E-01
       -1.000000   -4.238761E-03
       -1.000000   -2.181337E-01
       -1.000000   -3.371164E-01
       -1.000000   -4.047643E-01
       -1.000000   -4.438564E-01
       -1.000000   -4.667129E-01
       -1.000000   -4.801874E-01
       -1.000000   -4.881763E-01
       -1.000000   -4.929313E-01
       -1.000000   -4.957690E-01
       -1.000000   -4.974655E-01
       -1.000000   -4.984809E-01
       -1.000000   -4.990892E-01
       -1.000000   -4.994538E-01
       -1.000000   -4.996724E-01
       -1.000000   -4.998035E-01
       -1.000000   -4.998821E-01
       -1.000000   -4.999292E-01
       -1.000000   -4.999576E-01
        1.000000   -4.999745E-01
        1.000000   -5.998474E-02
        1.000000    1.800092E-01
        1.000000    3.144055E-01
        1.000000    3.912033E-01
        1.000000    4.357460E-01
        1.000000    4.618572E-01
        1.000000    4.772782E-01
        1.000000    4.864324E-01
        1.000000    4.918857E-01
        1.000000    4.951419E-01
        1.000000    4.970893E-01
        1.000000    4.982553E-01
        1.000000    4.989538E-01
        1.000000    4.993726E-01
        1.000000    4.996237E-01
        1.000000    4.997742E-01
        1.000000    4.998646E-01
        1.000000    4.999188E-01
        1.000000    4.999513E-01
        1.000000    4.999708E-01
        1.000000    4.999824E-01
        1.000000    4.999894E-01
        1.000000    4.999937E-01
       -1.000000    4.999962E-01
       -1.000000    5.999771E-02
       -1.000000   -1.800014E-01
       -1.000000   -3.144008E-01
        1.000000   -3.912005E-01
        1.000000    4.255713E-03
        1.000000    2.181438E-01
        1.000000    3.371224E-01
       -1.000000    4.047679E-01
       -1.000000    3.858546E-03
       -1.000000   -2.132858E-01
       -1.000000   -3.342118E-01
        1.000000   -4.030232E-01
        1.000000   -2.812383E-03
        1.000000    2.139132E-01
        1.000000    3.345882E-01
       -1.000000    4.032490E-01
       -1.000000    2.947836E-03
       -1.000000   -2.138319E-01
       -1.000000   -3.345394E-01
        1.000000   -4.032197E-01
        1.000000   -2.930279E-03
        1.000000    2.138425E-01
        1.000000    3.345457E-01
        1.000000    4.032235E-01
        1.000000    4.429325E-01
        1.000000    4.661589E-01
        1.000000    4.798551E-01
       -1.000000    4.879770E-01
       -1.000000    5.281175E-02
       -1.000000   -1.843027E-01
       -1.000000   -3.169775E-01
       -1.000000   -3.927449E-01
       -1.000000   -4.366703E-01
       -1.000000   -4.624115E-01
       -1.000000   -4.776106E-01
        1.000000   -4.866319E-01
        1.000000   -5.200532E-02
        1.000000    1.847863E-01
        1.000000    3.172676E-01
        1.000000    3.929189E-01
        1.000000    4.367747E-01
        1.000000    4.624741E-01
        1.000000    4.776482E-01
       -1.000000    4.866544E-01
